DienTich,City,District,MucGia,MatTien,PhapLy,DuongVao,HuongNha,SoTang,SoPhongNgu,SoToilet,NoiThat,Ward
115.0,79,763,15500000000.0,5.0,1,30.0,3,5.0,3,3,2,26839
60.0,79,762,6600000000.0,4.0,,10.0,1,4.0,4,4,2,26821
260.0,75,742,27000000000.0,12.0,1,14.0,6,2.0,4,4,2,26476
122.0,79,766,30000000000.0,9.0,1,16.0,7,6.0,8,8,2,27004
45.0,1,274,4650000000.0,3.5,1,3.0,6,5.0,8,4,2,9862
33.0,1,274,2750000000.0,,1,,6,4.0,3,4,2,9877
110.0,1,268,22000000000.0,6.0,1,,4,5.0,6,5,1,9541
75.0,1,7,29000000000.0,4.3,,,7,,11,3,2,259
200.0,75,742,18000000000.0,14.0,1,14.0,3,4.0,4,6,3,26476
43.0,1,19,5490000000.0,,1,,6,5.0,8,8,2,622
200.0,79,766,31000000000.0,8.0,1,30.0,5,5.0,3,3,2,27004
50.0,1,274,3990000000.0,4.2,1,3.0,1,4.0,5,4,2,9853
30.0,1,274,3850000000.0,3.8,1,2.5,1,5.0,3,4,2,9862
76.0,79,762,4200000000.0,,1,,2,,5,5,1,26809
51.0,1,4,6200000000.0,4.4,,,3,,8,9,2,133
62.0,1,8,10800000000.0,,1,,4,4.0,6,3,3,319
38.0,1,4,4800000000.0,3.8,1,4.0,4,4.0,3,4,2,130
52.0,48,492,4700000000.0,,1,,1,3.0,3,3,2,20257
103.0,79,766,10500000000.0,5.0,1,8.0,6,2.0,2,2,2,26971
95.0,1,8,15300000000.0,,1,,4,7.0,13,13,2,322
68.0,1,4,7600000000.0,4.8,1,6.0,2,3.0,3,3,2,148
318.0,79,765,21500000000.0,5.0,1,8.0,6,2.0,5,4,2,26908
106.0,1,6,18500000000.0,,1,,7,8.0,28,28,2,235
64.0,79,765,9900000000.0,4.2,1,8.0,6,5.0,4,5,2,26914
48.0,79,777,4000000000.0,4.0,1,4.5,3,2.0,2,8,1,27436
84.0,79,760,16000000000.0,6.0,1,8.0,3,4.0,6,6,2,26737
50.0,79,771,9900000000.0,3.6,1,8.0,6,3.0,3,3,3,27169
42.0,1,274,3150000000.0,,1,,3,4.0,4,3,2,9877
70.0,1,268,12500000000.0,4.5,1,12.0,5,4.0,4,4,0,9552
37.0,1,7,4950000000.0,6.8,1,,3,4.0,4,3,1,286
73.0,79,778,11000000000.0,3.6,1,,6,2.0,2,2,2,27481
152.0,1,4,41000000000.0,,1,,6,4.0,2,5,0,127
87.0,1,268,13500000000.0,5.0,,,5,,3,12,0,9886
38.0,1,3,6300000000.0,,1,,6,5.0,2,1,1,103
80.0,79,767,6100000000.0,,1,,3,2.0,3,2,2,27019
130.0,79,762,9200000000.0,,1,,6,,2,2,3,26800
80.9,79,766,13900000000.0,4.0,1,6.0,7,4.0,6,6,2,27007
86.0,1,268,21500000000.0,6.0,1,12.0,6,5.0,6,6,2,9550
60.0,1,268,10500000000.0,5.0,1,6.0,1,5.0,4,4,2,9565
60.0,1,268,9500000000.0,6.0,1,15.0,5,5.0,6,4,2,9565
48.0,1,9,13800000000.0,4.0,1,15.0,5,5.0,6,5,3,361
101.0,79,775,7300000000.0,,4,,4,,1,9,3,27367
168.0,1,4,36000000000.0,9.5,4,,5,,0,0,0,136
54.2,79,777,3350000000.0,4.3,,,5,2.0,13,1,2,27442
56.0,1,3,6600000000.0,,1,,1,3.0,3,3,2,103
36.0,1,274,2450000000.0,,1,,6,3.0,2,2,2,9889
56.0,79,764,5900000000.0,,,8.0,4,4.0,4,4,1,26878
52.0,79,764,6200000000.0,,,,4,,4,3,1,26882
100.0,79,773,11500000000.0,,1,3.0,3,3.0,4,5,2,27289
43.0,1,9,11450000000.0,4.0,1,6.0,3,5.0,5,4,2,349
65.0,1,8,12500000000.0,,1,,5,6.0,5,5,2,328
32.0,1,268,3350000000.0,,1,,5,5.0,3,4,2,9886
55.0,79,764,6300000000.0,4.0,,,1,4.0,4,4,1,26898
258.0,1,276,13000000000.0,12.0,4,12.0,6,4.0,4,4,2,4936
45.0,1,6,11800000000.0,5.0,1,4.0,7,5.0,6,4,2,217
52.0,1,1,38000000000.0,4.0,1,10.0,6,6.0,3,4,2,19
50.0,1,268,14900000000.0,,1,,2,3.0,7,6,3,9886
116.0,80,802,1500000000.0,5.0,1,4.0,4,1.0,1,2,0,27985
78.0,1,4,19000000000.0,5.0,1,30.0,6,,2,2,1,145
100.0,1,4,27900000000.0,7.0,1,20.0,4,4.0,4,6,3,148
80.0,79,767,15500000000.0,,1,12.0,4,3.0,4,3,1,27019
43.0,1,4,6000000000.0,4.0,1,5.0,4,1.0,2,2,2,151
80.0,1,4,11600000000.0,4.1,1,13.0,5,1.0,2,2,3,151
73.2,79,773,12900000000.0,,1,25.0,3,3.0,4,3,2,27295
72.0,79,764,7500000000.0,4.0,1,6.0,7,4.0,4,6,2,26882
90.0,1,7,24200000000.0,7.0,1,8.0,3,5.0,5,4,1,292
45.0,1,5,12800000000.0,5.0,1,,6,7.0,4,6,2,172
99.0,1,4,22900000000.0,6.0,,,5,6.0,2,4,1,148
52.0,79,765,9450000000.0,4.5,1,,6,4.0,3,4,2,26944
50.0,48,492,5350000000.0,,1,5.5,4,3.0,4,4,2,20257
68.0,79,764,6400000000.0,,1,,3,3.0,4,5,2,26898
97.0,74,724,3900000000.0,,1,,5,1.0,4,2,3,25942
55.0,1,7,7350000000.0,,1,,6,3.0,3,3,3,277
60.0,48,493,9300000000.0,,,14.0,4,,10,0,1,20272
35.0,1,6,4400000000.0,3.5,1,2.5,1,4.0,3,3,2,202
60.0,1,4,17200000000.0,6.0,1,5.0,6,7.0,4,6,1,139
54.12,79,767,5050000000.0,,1,,4,,1,1,0,27016
50.0,79,777,6300000000.0,,1,,7,4.0,4,4,1,27436
80.0,1,6,16200000000.0,6.0,1,,3,4.0,3,1,1,223
72.5,68,672,6200000000.0,6.0,1,,4,2.0,4,3,2,24793
33.0,1,8,3600000000.0,3.3,1,1.5,2,4.0,3,2,2,319
56.0,79,766,13900000000.0,265.0,1,,4,3.0,3,3,3,26965
60.0,79,765,15400000000.0,,1,,5,5.0,6,5,2,26920
105.0,75,735,2330000000.0,5.0,1,10.0,6,2.0,3,2,2,26197
50.0,1,9,14900000000.0,3.5,1,,5,5.0,4,5,1,358
60.0,1,4,11500000000.0,6.0,1,10.0,7,6.0,4,8,1,151
206.0,79,767,16500000000.0,,1,,2,2.0,4,4,2,27010
210.0,79,769,37000000000.0,7.0,1,,4,5.0,4,6,2,27088
79.0,79,767,9200000000.0,,1,,4,3.0,6,5,0,27019
160.0,79,769,33000000000.0,10.0,1,,4,3.0,6,3,2,27088
82.0,79,771,28000000000.0,5.0,1,30.0,6,6.0,10,6,2,27172
56.0,79,777,6900000000.0,4.0,1,7.0,4,5.0,4,5,2,27436
238.0,79,768,33000000000.0,,,,4,6.0,7,7,2,27052
98.9,79,775,8700000000.0,4.5,1,10.0,7,2.0,3,2,2,27376
70.0,1,1,20500000000.0,8.0,1,6.0,5,8.0,7,7,2,7
60.0,74,725,1950000000.0,5.0,1,5.0,1,,2,1,3,25978
100.0,1,3,28000000000.0,5.0,1,6.0,2,8.0,9,9,1,94
65.0,1,5,14800000000.0,,1,,4,5.0,6,4,2,157
75.0,1,5,18600000000.0,5.0,1,20.0,4,1.0,1,1,2,157
60.0,79,777,5700000000.0,4.0,1,8.0,4,2.0,3,2,2,27445
170.0,79,762,9800000000.0,,1,,2,2.0,4,2,3,26821
50.0,1,6,28000000000.0,4.0,1,,2,5.0,0,6,1,217
110.0,79,767,11000000000.0,,1,20.0,7,1.0,2,2,2,27037
80.0,1,1,44400000000.0,8.0,1,20.0,6,10.0,10,10,2,19
82.0,75,735,1900000000.0,,1,6.0,6,2.0,3,2,2,26188
60.0,1,3,23800000000.0,10.0,1,60.0,4,5.0,5,5,2,103
80.0,79,777,6500000000.0,5.0,1,5.0,5,3.0,3,3,3,27460
73.0,79,766,5250000000.0,,1,6.0,3,3.0,4,5,0,27007
19.0,79,773,1650000000.0,,,5.0,5,2.0,3,3,1,27265
140.0,1,3,24000000000.0,10.0,1,5.0,5,8.0,33,33,2,103
55.0,79,777,4900000000.0,5.0,1,5.0,3,3.0,4,5,2,27448
65.0,1,19,14600000000.0,4.0,1,7.0,2,6.0,8,6,2,626
120.0,1,3,26500000000.0,8.0,1,8.0,5,4.0,5,4,1,112
45.0,1,9,13000000000.0,5.3,1,,2,5.0,11,22,2,352
65.0,1,5,16500000000.0,5.5,1,7.0,2,5.0,5,5,2,157
30.0,1,4,4350000000.0,,1,,7,5.0,3,4,2,139
118.0,1,6,36200000000.0,5.5,1,6.0,3,6.0,7,4,2,217
42.0,1,3,21000000000.0,6.0,1,,6,7.0,1,12,2,106
96.0,79,777,7800000000.0,4.0,1,5.0,6,5.0,7,8,3,27445
56.0,79,766,2350000000.0,4.0,1,,3,4.0,5,6,2,27007
111.0,1,5,16500000000.0,8.7,1,,4,4.0,4,11,3,169
35.0,79,764,5500000000.0,,,3.0,5,3.0,3,1,2,26887
40.0,79,777,2750000000.0,4.0,,4.0,2,2.0,11,0,2,27442
28.0,79,770,4500000000.0,4.0,1,,5,2.0,2,2,3,27130
56.0,79,777,4750000000.0,4.0,,8.0,3,4.0,4,4,1,27439
99.0,79,777,5800000000.0,,,8.0,2,3.0,9,2,1,27448
103.5,79,777,6900000000.0,4.5,,12.0,5,4.0,5,6,2,27448
69.0,79,777,5650000000.0,4.0,,12.0,5,2.0,2,2,2,27439
64.0,79,777,5500000000.0,,,,6,,6,1,1,27445
80.0,79,777,5800000000.0,,,,2,5.0,6,6,1,27448
68.0,79,777,6200000000.0,4.0,1,10.0,4,4.0,5,6,2,27445
110.7,79,777,9500000000.0,,,20.0,2,5.0,0,4,2,27445
81.0,79,777,6000000000.0,4.5,,8.0,5,4.0,4,5,2,27448
120.0,79,769,23000000000.0,5.0,1,10.0,2,4.0,6,7,2,27094
11.0,79,768,2200000000.0,3.7,,,4,2.0,2,2,2,27082
100.0,79,769,16800000000.0,5.0,1,10.0,2,3.0,4,5,2,27091
126.0,79,777,13800000000.0,,,,3,4.0,9,8,1,27451
56.0,79,766,5000000000.0,4.0,1,,6,2.0,2,2,2,27007
75.0,79,765,4700000000.0,,1,4.5,5,4.0,5,6,2,26905
35.0,1,274,3950000000.0,,1,,7,4.0,4,4,3,9862
60.0,79,769,14900000000.0,4.0,1,10.0,5,4.0,6,7,2,27094
82.0,79,771,25000000000.0,,1,20.0,6,6.0,10,8,1,27172
55.0,79,770,10500000000.0,8.0,1,10.0,6,5.0,11,9,2,27130
120.0,79,769,26800000000.0,5.5,1,12.0,5,4.0,6,7,2,27094
110.0,48,494,16899999999.999998,8.5,1,,3,7.0,14,15,2,20284
120.0,74,724,7100000000.0,5.0,1,14.0,4,3.0,4,4,3,25942
70.0,79,766,5950000000.0,4.0,1,3.0,1,3.0,9,3,3,26992
48.0,1,3,6300000000.0,3.9,1,,1,4.0,5,3,2,97
86.0,56,568,16000000000.0,4.6,,20.0,3,3.0,4,5,2,22369
288.0,79,765,31000000000.0,8.0,1,,5,8.0,9,3,3,26914
224.0,74,724,4950000000.0,5.4,1,6.0,7,3.0,3,3,3,25948
72.0,74,724,5700000000.0,4.0,1,13.0,3,4.0,5,4,2,25951
42.0,1,6,7500000000.0,5.34,1,,1,6.0,6,14,2,229
30.0,1,277,2000000000.0,3.0,1,,5,3.0,2,3,2,10021
35.0,1,7,4450000000.0,3.2,1,2.5,5,4.0,5,3,2,295
50.0,1,4,5000000000.0,,1,,7,4.0,3,3,2,145
20.0,1,7,10500000000.0,,1,,3,5.0,15,17,2,271
45.0,1,3,10800000000.0,4.8,1,,2,4.0,3,3,2,112
489.0,60,593,14000000000.0,,,,6,,4,2,2,22921
73.0,1,268,16800000000.0,5.4,,,6,4.0,5,6,1,9552
45.0,1,8,6100000000.0,6.7,1,5.0,3,3.0,3,2,3,331
62.3,79,771,3900000000.0,4.1,1,6.0,6,3.0,4,5,2,27172
40.0,1,6,8600000000.0,6.5,1,,1,5.0,1,6,2,223
46.1,56,568,1700000000.0,4.1,1,3.0,1,1.0,2,2,1,22357
108.0,74,724,2680000000.0,5.0,1,4.0,7,,6,11,3,25942
40.0,1,7,6800000000.0,,1,,5,5.0,5,4,0,283
72.0,79,777,5260000000.0,4.0,1,6.0,4,1.0,2,3,3,27460
180.0,27,261,13900000000.0,9.0,1,7.5,3,3.0,4,5,2,9397
84.5,74,724,8000000000.0,7.84,1,22.0,1,2.0,3,2,1,25957
120.0,74,718,4300000000.0,,1,12.0,7,3.0,3,3,2,25762
184.0,79,762,27000000000.0,8.0,1,12.0,5,2.0,3,5,2,26812
42.0,1,5,13600000000.0,4.0,1,3.0,4,6.0,8,8,2,167
94.0,79,765,8199999999.999999,,1,,2,2.0,3,3,3,26908
533.0,80,803,27000000000.0,20.0,4,48.0,3,2.0,5,6,0,28012
100.0,1,6,22000000000.0,,1,,5,6.0,4,9,2,190
52.0,79,764,5950000000.0,4.0,,10.0,5,4.0,4,5,1,26872
100.0,1,268,9000000000.0,7.5,1,,5,3.0,5,3,3,9565
100.0,48,493,15000000000.0,5.0,1,12.0,7,3.0,5,5,2,20278
300.0,48,495,17000000000.0,15.0,1,12.0,5,3.0,3,3,2,20314
35.0,1,8,3700000000.0,,1,,4,5.0,3,13,2,322
180.0,79,777,13600000000.0,,,,4,1.0,1,2,2,27454
45.0,1,8,4500000000.0,,1,,1,,5,4,2,337
65.0,1,5,21000000000.0,4.8,1,,4,6.0,10,10,2,172
180.0,79,777,16500000000.0,,,,1,4.0,5,7,2,27454
64.0,79,775,6450000000.0,4.0,,8.0,2,2.0,11,1,1,27358
55.0,1,6,18900000000.0,10.0,,,6,6.0,10,4,2,229
30.0,1,8,3980000000.0,3.6,1,2.0,6,4.0,3,3,2,322
35.0,1,21,5500000000.0,4.0,,4.0,3,5.0,4,9,2,610
206.5,79,765,12000000000.0,,1,,5,1.0,4,3,1,26932
90.0,48,490,5350000000.0,,1,5.5,5,3.0,4,5,2,20200
97.0,79,765,27000000000.0,6.8,1,15.0,6,4.0,4,5,2,26932
500.0,74,723,13000000000.0,10.0,1,20.0,7,,6,1,2,25888
48.0,79,775,7500000000.0,4.0,,,3,3.0,4,3,1,27385
44.6,48,492,4480000000.0,,1,2.0,7,3.0,3,4,2,20227
60.2,79,777,6450000000.0,4.3,1,6.0,4,4.0,4,5,3,27448
113.4,79,764,15500000000.0,4.0,1,6.0,5,3.0,2,2,3,26881
41.0,79,773,15000000000.0,4.0,1,8.0,1,4.0,6,7,3,27283
33.0,79,777,3350000000.0,3.0,1,,5,2.0,2,2,2,27439
50.3,48,491,3150000000.0,3.0,1,,4,2.0,2,2,2,20221
54.0,79,761,4000000000.0,5.3,1,,4,2.0,3,3,2,26776
54.0,79,777,2700000000.0,,1,,4,2.0,2,2,2,27442
101.0,1,6,27900000000.0,,1,,5,6.0,3,4,2,184
72.0,79,775,12400000000.0,4.0,1,,1,,6,7,2,27385
45.0,1,9,11000000000.0,4.8,1,,2,3.0,7,0,2,349
80.0,79,761,5400000000.0,4.0,1,5.0,3,2.0,2,2,2,26791
33.0,1,1,7500000000.0,,1,,6,6.0,3,5,2,7
54.0,79,766,7200000000.0,3.0,1,5.0,3,3.0,3,3,2,26980
45.0,1,1,10850000000.0,4.1,1,3.0,4,6.0,4,7,2,25
48.9,1,268,8800000000.0,9.4,1,,3,1.0,2,1,3,9544
345.0,79,778,49000000000.0,,,16.0,3,2.0,1,2,2,27487
62.0,1,6,32400000000.0,,,,5,5.0,9,1,1,178
74.0,56,568,9000000000.0,6.55,1,,6,3.0,4,3,2,22366
58.0,1,4,8600000000.0,4.5,1,5.0,4,6.0,4,5,3,145
364.0,75,742,42000000000.0,14.0,,,5,,17,8,2,26476
140.0,1,6,35000000000.0,,,,2,7.0,3,2,2,178
32.0,1,6,6000000000.0,3.5,1,,4,5.0,4,3,2,190
117.0,79,765,20000000000.0,6.5,1,,5,4.0,6,6,2,26917
94.0,75,731,20000000000.0,4.1,,,3,3.0,4,4,2,26026
50.0,79,764,3500000000.0,,1,,4,2.0,3,3,2,26897
48.0,79,766,5700000000.0,4.0,1,4.0,1,2.0,3,2,2,26983
40.5,79,772,6700000000.0,,1,,5,3.0,4,4,3,27214
35.0,1,3,7000000000.0,4.0,1,,3,5.0,4,4,2,112
55.0,1,4,21000000000.0,,1,,6,,2,11,2,133
41.0,79,776,4450000000.0,3.0,1,4.0,4,,3,2,1,27409
130.0,79,765,14400000000.0,5.7,,,4,3.0,5,3,2,26923
72.6,79,775,12700000000.0,4.5,,20.0,3,4.0,5,6,2,27364
90.0,48,492,6000000000.0,5.0,1,5.0,6,3.0,3,3,2,20242
63.0,79,778,7000000000.0,5.0,1,,3,4.0,4,5,3,27466
57.0,79,777,4650000000.0,5.7,1,,5,3.0,4,3,1,27451
75.0,79,778,11000000000.0,,1,,6,4.0,6,7,1,27493
36.0,1,4,3300000000.0,4.0,1,3.0,1,5.0,3,4,2,148
169.0,79,761,17500000000.0,8.0,1,,5,5.0,31,31,2,26776
60.0,79,764,4750000000.0,,1,5.0,4,2.0,9,2,2,26881
140.0,1,1,45000000000.0,,1,,5,9.0,5,15,1,8
180.0,31,308,20500000000.0,9.0,1,,7,,3,6,2,11461
72.0,1,6,16200000000.0,,,,7,5.0,11,12,2,199
42.0,1,4,5290000000.0,,1,,5,4.0,3,3,2,127
60.0,1,9,12800000000.0,,1,,5,7.0,11,12,2,364
117.0,74,724,10000000000.0,4.5,1,8.0,3,4.0,5,3,0,25957
100.0,79,762,6800000000.0,,1,,7,,6,4,1,26800
46.0,1,6,8199999999.999999,4.0,1,,5,5.0,8,4,2,217
75.0,74,725,2500000000.0,5.0,1,5.0,2,2.0,2,2,3,25975
74.0,1,8,10500000000.0,,1,,6,4.0,5,3,1,337
250.0,74,723,6100000000.0,10.0,,,6,,8,10,1,25912
50.0,79,765,5200000000.0,,1,4.0,3,3.0,4,3,3,26929
40.0,1,268,6900000000.0,,1,,7,4.0,3,3,3,9551
72.0,79,775,11800000000.0,4.0,1,,5,3.0,6,7,3,27385
68.0,75,731,8500000000.0,4.0,1,,3,2.0,3,2,2,26023
57.0,1,8,11000000000.0,,1,,6,3.0,2,0,1,319
41.0,31,305,2650000000.0,4.5,1,3.0,7,3.0,3,3,2,11395
120.0,79,767,12900000000.0,4.9,1,6.0,7,3.0,4,4,1,27031
140.0,79,764,13490000000.0,8.0,1,7.0,5,3.0,4,4,2,26881
90.0,1,20,17800000000.0,7.4,1,,6,7.0,8,14,2,643
95.0,1,7,13000000000.0,5.5,1,2.0,3,4.0,6,4,0,280
50.0,1,21,18500000000.0,16.0,1,15.0,6,6.0,7,6,2,619
39.0,79,771,7000000000.0,3.55,1,5.0,5,2.0,3,2,2,27166
103.0,1,268,18000000000.0,5.0,1,12.0,4,4.0,3,4,2,9886
23.0,1,7,7000000000.0,,1,,4,4.0,3,8,0,280
78.0,33,326,9300000000.0,6.0,4,13.0,6,5.0,6,5,1,12031
48.0,1,5,17500000000.0,4.0,1,12.0,3,5.0,4,4,2,163
41.0,79,765,5900000000.0,4.0,1,,5,1.0,2,2,2,26917
390.0,75,731,15500000000.0,8.3,1,20.0,5,1.0,4,5,2,26056
75.0,1,1,25900000000.0,16.0,1,,7,5.0,4,3,1,8
58.0,79,763,4500000000.0,4.0,1,8.0,7,3.0,3,3,3,26854
200.0,1,3,36000000000.0,9.0,1,10.0,7,5.0,6,6,3,109
96.0,1,7,11500000000.0,7.0,,,3,4.0,4,1,1,268
125.0,1,19,21900000000.0,,,,4,4.0,14,1,2,631
54.0,79,761,4600000000.0,4.0,1,5.0,6,3.0,3,4,2,26770
54.0,1,6,19500000000.0,5.0,,,2,6.0,13,2,2,187
75.0,1,7,23000000000.0,3.4,1,,2,4.0,13,5,3,295
54.0,1,3,11000000000.0,,1,,6,5.0,7,5,2,103
240.0,26,244,9120000000.0,12.0,1,27.0,5,,15,9,1,8746
55.0,1,5,17300000000.0,4.0,,,5,5.0,5,9,1,163
56.0,79,767,5500000000.0,,1,6.0,2,1.0,14,8,1,27025
52.19,79,775,7100000000.0,4.03,1,4.0,4,3.0,3,3,1,27370
65.5,48,491,8600000000.0,4.5,1,10.5,5,3.0,3,3,1,20225
58.0,79,768,3800000000.0,,1,6.0,4,2.0,3,4,2,27082
40.0,1,19,6200000000.0,3.5,1,3.0,4,3.0,3,3,2,632
100.0,79,769,8900000000.0,5.0,1,,7,3.0,3,3,2,27109
60.0,79,763,3990000000.0,,1,5.0,4,2.0,2,2,2,26866
121.8,31,308,1890000000.0,5.0,0,,6,,4,12,1,11467
63.0,1,7,25000000000.0,4.1,1,,3,2.0,6,2,1,298
80.0,79,785,1050000000.0,5.0,1,6.0,3,4.0,4,3,2,27634
80.0,79,785,1150000000.0,5.0,1,6.0,5,3.0,5,3,2,27616
44.0,79,767,3850000000.0,,1,3.0,5,2.0,4,3,1,27028
39.0,79,772,4800000000.0,3.9,,3.0,3,3.0,2,3,2,27214
90.75,79,778,19000000000.0,5.5,1,16.0,3,4.0,4,6,1,27475
90.0,77,747,19000000000.0,40.0,1,,6,3.0,4,4,3,26524
24.0,79,767,2900000000.0,,1,3.0,2,2.0,2,1,2,27034
33.0,1,4,6100000000.0,,,,6,5.0,3,6,1,139
40.0,1,4,5650000000.0,4.0,1,3.0,4,5.0,6,7,1,127
47.8,74,723,1440000000.0,5.0,1,5.0,3,,16,6,3,25939
40.0,77,747,5100000000.0,,1,,3,4.0,4,5,1,26512
45.0,1,6,7500000000.0,4.0,1,6.0,4,4.0,4,3,3,205
63.0,1,7,28000000000.0,,1,,3,5.0,4,0,1,295
250.0,40,412,18000000000.0,12.0,4,24.0,6,3.0,5,6,3,16711
17.0,1,6,2800000000.0,,,,3,5.0,9,0,1,193
64.0,79,762,6300000000.0,,1,,7,2.0,3,2,1,26812
308.0,79,761,27700000000.0,14.0,1,,4,,9,11,2,26779
55.4,56,568,3500000000.0,,1,3.0,3,1.0,2,2,2,22360
55.0,1,4,4690000000.0,3.8,,,4,,3,3,2,151
115.0,1,9,25800000000.0,,1,,6,4.0,5,4,1,367
139.0,79,777,8800000000.0,,1,30.0,2,1.0,3,2,2,27439
80.0,79,767,20400000000.0,,,,4,5.0,6,1,1,27016
45.0,1,9,6500000000.0,,,,4,5.0,4,10,1,361
160.0,1,18,30000000000.0,8.0,,,5,,5,6,2,565
75.0,1,268,14700000000.0,,1,,6,5.0,6,2,1,9551
85.0,1,5,18600000000.0,7.0,1,,3,7.0,17,17,2,169
40.0,1,274,3300000000.0,3.5,1,5.0,3,4.0,5,4,2,9853
100.0,66,643,4300000000.0,5.0,4,16.0,7,4.0,14,1,0,24124
90.0,1,5,24900000000.0,4.0,1,5.5,4,4.0,4,3,1,175
75.0,1,8,22000000000.0,5.0,1,30.0,8,5.0,5,4,2,316
40.0,1,9,6000000000.0,3.5,1,3.0,7,5.0,6,4,2,364
33.0,1,268,2500000000.0,3.5,1,2.3,8,3.0,3,2,2,10123
69.0,1,19,8900000000.0,,1,,3,4.0,6,6,2,625
68.0,77,747,8800000000.0,4.0,1,17.0,1,4.0,5,5,3,26518
88.0,1,1,43000000000.0,6.6,1,10.0,5,6.0,4,6,2,8
92.0,79,777,8300000000.000001,6.0,1,8.0,4,4.0,5,4,1,27451
65.0,1,8,15500000000.0,5.5,,,1,6.0,6,6,1,322
109.0,79,777,7500000000.0,6.0,1,12.0,5,3.0,4,3,3,27460
765.0,80,802,16000000000.0,9.0,1,15.0,3,,4,1,1,27937
54.0,1,4,10490000000.0,3.6,1,4.0,6,4.0,4,3,2,139
540.0,79,777,52000000000.0,30.0,1,30.0,1,7.0,124,128,1,27451
53.0,1,21,6300000000.0,6.2,1,,5,2.0,2,8,0,619
97.0,79,777,9650000000.0,,1,18.0,4,3.0,4,4,2,27445
80.0,77,747,12500000000.0,5.0,1,19.0,8,3.0,4,4,2,26530
105.0,79,762,5400000000.0,5.0,1,,4,2.0,2,2,2,26794
112.0,80,803,2400000000.0,14.0,1,20.0,6,3.0,4,4,0,27991
80.0,79,777,10200000000.0,4.0,1,10.0,4,4.0,5,4,2,27445
250.0,75,731,16500000000.0,10.0,1,,1,4.0,5,4,3,26059
75.0,79,785,5500000000.0,,1,,4,3.0,3,3,2,27622
65.0,1,9,2600000000.0,5.0,4,6.0,8,3.0,4,4,2,361
63.0,77,747,12000000000.0,4.0,1,15.0,7,4.0,5,6,1,26527
40.0,1,7,6800000000.0,5.1,1,3.0,5,4.0,5,5,2,268
64.0,79,767,7500000000.0,,1,8.0,7,2.0,4,4,2,27025
80.0,79,767,8000000000.0,,,10.0,6,,4,10,2,27037
148.0,1,9,26650000000.0,6.6,1,7.0,3,4.0,5,5,3,352
61.0,79,767,4500000000.0,,,4.0,6,,0,8,2,27025
104.0,79,777,6000000000.0,5.2,1,6.0,2,,0,5,2,27442
48.0,79,767,4900000000.0,,,4.0,5,2.0,3,4,2,27019
40.0,1,6,7500000000.0,5.0,1,,5,6.0,4,5,2,229
102.0,75,735,1350000000.0,6.0,,6.0,5,2.0,3,2,1,26188
56.0,1,6,8900000000.0,5.0,,,5,6.0,7,7,1,211
115.0,79,778,14000000000.0,7.0,1,,3,5.0,6,6,2,27472
70.0,1,6,19800000000.0,4.3,1,12.0,5,5.0,4,5,2,217
98.0,56,568,3200000000.0,6.14,1,3.0,8,2.0,3,2,0,22390
64.0,79,765,10700000000.0,,1,5.0,5,1.0,3,1,3,26920
105.5,56,568,3600000000.0,6.0,1,3.5,5,3.0,3,2,0,22390
66.0,74,725,3500000000.0,4.0,1,6.0,8,2.0,3,2,2,25966
30.0,1,6,6500000000.0,,1,,4,4.0,3,3,2,178
208.0,1,20,45000000000.0,11.5,1,3.0,7,10.0,100,100,2,643
136.0,48,493,7000000000.0,5.0,1,30.0,6,1.0,3,2,1,20269
180.0,1,3,49500000000.0,8.5,,10.0,7,7.0,13,13,1,112
22.0,1,9,3980000000.0,,1,,1,4.0,3,4,2,343
174.0,79,778,16300000000.0,8.7,1,8.0,6,2.0,4,2,2,27469
100.0,48,495,4500000000.0,5.0,,7.5,7,3.0,4,3,2,20314
35.0,1,4,7150000000.0,,1,,7,5.0,6,15,2,118
79.8,79,770,4160000000.0,4.69,1,,1,4.0,4,5,1,27151
38.0,1,4,5150000000.0,,1,,3,4.0,4,1,2,148
82.0,79,763,6500000000.0,4.1,1,,2,,0,0,2,26845
17.1,1,7,3400000000.0,3.8,1,2.0,7,4.0,3,3,3,265
114.0,79,770,30000000000.0,,,,5,5.0,0,12,2,27139
55.0,1,268,11900000000.0,,1,,4,4.0,4,6,2,9550
47.0,1,7,7100000000.0,4.0,1,,2,5.0,3,4,2,283
30.0,1,8,4050000000.0,3.5,1,3.0,1,5.0,3,4,2,340
75.0,1,21,18300000000.0,,1,,1,4.0,6,15,2,611
121.0,79,764,8160000000.0,,,,4,4.0,15,15,2,26878
139.9,79,777,8800000000.0,,1,10.0,3,1.0,3,3,2,27436
76.0,77,747,8000000000.0,3.75,1,6.0,6,3.0,4,5,0,26515
86.0,79,767,7500000000.0,,1,7.0,7,3.0,14,10,2,27034
70.0,1,268,17500000000.0,7.0,1,,4,5.0,5,3,3,9565
100.0,48,495,4400000000.0,5.0,,5.5,7,2.0,3,2,1,20314
56.0,79,767,6900000000.0,4.0,1,7.0,7,,3,3,1,27034
76.0,79,767,6950000000.0,,,5.0,6,,2,3,1,27025
52.0,30,288,5100000000.0,3.49,,,5,2.0,13,14,1,10531
63.0,79,766,4900000000.0,4.5,1,6.0,5,,9,1,2,27007
190.0,1,8,22000000000.0,,1,,6,,10,9,2,337
38.0,79,767,3600000000.0,,1,,4,2.0,2,0,1,27013
